Timestamp,Text,User,Platform,Hashtags,Retweets,Likes,Country,Sentiment
7/9/2023 22:30,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ", SeniorActor , Facebook , #StagePassion #SeniorTheater ,20,40, USA, Joy 
7/10/2023 14:20,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ", SeniorHikerExplorer , Instagram , #NatureTrailBlazer #SeniorExplorer ,28,55, UK, Excitement 
7/11/2023 18:45,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer , SeniorPhotographerExhibitor , Twitter , #LifeInPictures #SeniorExhibition ,22,45, Canada, Gratitude 
7/12/2023 13:45,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25,50, USA, Excitement 
7/13/2023 20:00,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35,70, UK, Joy 
7/14/2023 16:15,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ", SeniorBallroomDancer , Twitter , #GracefulMoves #SeniorDance ,20,40, USA, Joy 
7/15/2023 19:30,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ", SeniorPaintingOrganizer , Facebook , #CommunityArt #SeniorCreativity ,28,55, Canada, Joy 
7/16/2023 14:00,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ", SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30,60, USA, Gratitude 
7/17/2023 22:15,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ", SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18,35, UK, Curiosity 
7/18/2023 16:30,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ", SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25,50, USA, Joy 
7/19/2023 19:45,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ", WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22,45, UK, Gratitude 
7/20/2023 17:00,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ", SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30,60, Canada, Excitement 
8/1/2023 13:30,"Survived a challenging physics exam. Equations, you won't defeat me! ", PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20,40, USA, Relief 
8/2/2023 14:45,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder , CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25,50, UK, Excitement 
8/3/2023 12:15,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ", DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18,35, Canada, Excitement 
8/4/2023 16:30,"Started a photography club at school. Capturing moments, one snapshot at a time! ", PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22,45, USA, Joy 
8/5/2023 19:45,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ", PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30,60, Canada, Excitement 
8/6/2023 14:00,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! , OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28,55, USA, Positive 
8/7/2023 19:45,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ", PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22,45, UK, Embarrassed 
8/8/2023 16:00,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! , SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30,60, Canada, Excitement 
8/9/2023 22:30,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! , KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20,40, USA, Joy 
8/10/2023 14:20,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! , ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28,55, UK, Joy 
8/11/2023 18:45,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! , BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22,45, Canada, Joy 
8/12/2023 13:45,"Joined the drama club to unleash my inner actor. Lights, camera, action! ", DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25,50, USA, Excitement 
8/13/2023 20:00,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! , FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35,70, UK, Excitement 
8/14/2023 16:15,Mastering the art of the perfect doodle during boring classes. Doodles: A+! , DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20,40, USA, Joy 
8/15/2023 19:30,Attempting to break the school record for the longest handstand. Wish me luck! , HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28,55, Canada, Excitement 
8/16/2023 14:00,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! , SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30,60, USA, Mischievous 
8/17/2023 22:15,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! , SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18,35, UK, Excitement 
8/18/2023 16:30,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ", TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25,50, USA, Embarrassed 
8/19/2023 19:45,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22,45, UK, Embarrassed 
8/20/2023 17:00,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! , CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30,60, Canada, Embarrassed 
8/21/2023 15:45,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! , PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15,30, USA, Joy 
8/22/2023 12:30,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! , JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22,40, Canada, Excitement 
8/23/2023 16:45,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! , SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28,55, USA, Mischievous 
8/24/2023 18:20,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! , ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20,38, UK, Excitement 
8/25/2023 14:15,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! , RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25,50, Canada, Joy 
8/26/2023 17:30,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! , GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18,35, USA, Embarrassed 
8/27/2023 20:45,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22,45, UK, Embarrassed 
8/28/2023 16:00,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18,36, USA, Joy 
8/29/2023 13:45,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26,48, Canada, Excitement 
8/30/2023 17:30,Creating a secret handshake with friends. Friendship level: Expert! , SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20,40, USA, Joy 
8/31/2023 20:15,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24,42, UK, Excitement 
9/1/2023 14:45,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21,39, Canada, Joy 
9/2/2023 18:30,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17,33, USA, Embarrassed 
9/3/2023 22:00,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23,44, UK, Excitement 
9/4/2023 15:15,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19,37, USA, Joy 
9/5/2023 12:30,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27,52, Canada, Excitement 
9/6/2023 16:45,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22,43, UK, Joy 
9/7/2023 18:20,Experimenting with a new hair color. A bold change for a bold semester! , HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20,39, USA, Excitement 
9/8/2023 14:15,Building a time capsule to capture memories for the future. Time-traveling emotions! , TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26,48, Canada, Joy 
9/9/2023 17:30,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16,32, USA, Embarrassed 
9/10/2023 20:45,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23,42, UK, Excitement 
9/11/2023 15:45,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15,28, USA, Sad 
9/12/2023 12:30,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18,36, Canada, Hate 
9/13/2023 16:45,Had a bad day at school. Everything seems to be going wrong. , ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20,40, UK, Bad 
9/14/2023 18:20,Feeling down after not making the sports team. Disappointment lingers. , SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17,34, USA, Sad 
9/15/2023 14:15,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21,41, Canada, Hate 
9/16/2023 17:30,Received a not-so-great grade on a major project. Academic frustration setting in. , ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19,38, UK, Bad 
9/17/2023 20:45,Dealing with a personal setback. Sometimes life throws unexpected challenges. , PersonalSetbackHighSchool , Twitter , #LifeChallenges #HighSchoolStruggles ,22,44, USA, Sad 
9/18/2023 22:00,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. , LonelySaturdayHighSchool , Instagram , #LonelyNights #HighSchoolEmotions ,16,31, Canada, Sad 
9/19/2023 15:15,Experiencing cyberbullying. Hateful messages online are disheartening. , CyberbullyingVictimHighSchool , Facebook , #StopCyberbullying #HighSchoolReality ,14,27, UK, Hate 
9/20/2023 12:30,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. , RainyDayBluesHighSchool , Twitter , #BadLuck #HighSchoolWeather ,18,35, USA, Bad 
9/21/2023 16:45,Missing an important event due to unforeseen circumstances. A day filled with sadness. , MissedOpportunityHighSchool , Instagram , #MissedChances #HighSchoolRegret ,20,39, Canada, Sad 
9/22/2023 18:20,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. , RumorVictimHighSchool , Facebook , #RumorMills #HighSchoolDrama ,23,46, UK, Hate 
9/23/2023 14:15,Got a flat tire on the way to an important meeting. Talk about a series of bad events! , FlatTireWoesHighSchool , Twitter , #BadLuckDay #HighSchoolStruggles ,25,50, USA, Bad 
9/24/2023 17:30,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. , FriendMovingAwayHighSchool , Instagram , #SayingGoodbye #HighSchoolEmotions ,21,42, Canada, Sad 
9/25/2023 20:45,Facing rejection from a dream college. Disheartened but determined to explore other paths. , CollegeRejectionHighSchool , Facebook , #CollegeDreams #HighSchoolJourney ,19,37, UK, Sad 
9/26/2023 14:15,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. , GamingToxicityHighSchool , Twitter , #OnlineGaming #HighSchoolGamer ,16,32, USA, Hate 
9/27/2023 17:30,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. , BadHairDayBluesHighSchool , Instagram , #BadHairDay #HighSchoolConfidence ,18,36, Canada, Bad 
9/28/2023 22:00,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. , ProjectFailureDespairHighSchool , Facebook , #ProjectStruggles #HighSchoolHardships ,21,41, UK, Sad 
9/29/2023 15:45,Experiencing hate comments for expressing personal opinions. Online negativity prevails. , OpinionsHateHighSchool , Twitter , #OnlineOpinions #HighSchoolCriticism ,24,48, USA, Hate 
9/30/2023 18:20,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! , TechMalfunctionWoesHighSchool , Instagram , #TechIssues #HighSchoolTech ,22,43, Canada, Bad 
10/1/2023 14:15,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. , MissedEventBluesHighSchool , Facebook , #MissedMoments #HighSchoolRegret ,20,39, UK, Sad 
10/2/2023 16:45,Trying out a new study technique for upcoming exams. Exploring different learning strategies. , StudyTechniqueExperimentHighSchool , Instagram , #StudyStrategies #HighSchoolExams ,23,42, USA, Neutral 
10/3/2023 12:30,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. , CommunityCleanupHighSchool , Twitter , #EnvironmentalEfforts #HighSchoolCommunity ,26,50, Canada, Neutral 
10/4/2023 18:20,Sharing favorite book recommendations with classmates. Building a mini book club. , BookRecommendationsHighSchool , Facebook , #BookClub #HighSchoolReads ,19,38, UK, Neutral 
10/5/2023 14:15,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. , BakeSaleRecipeExperimentHighSchool , Instagram , #BakingAdventures #HighSchoolBakes ,21,43, USA, Neutral 
10/6/2023 17:30,Collaborating on a school project with peers. Teamwork makes the dream work. , SchoolProjectCollaborationHighSchool , Twitter , #Teamwork #HighSchoolProjects ,18,36, Canada, Neutral 
10/7/2023 20:45,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. , ExtracurricularExplorationHighSchool , Instagram , #SchoolClubs #HighSchoolInterests ,22,45, UK, Neutral 
10/8/2023 15:15,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. , PartTimeJobExplorationHighSchool , Facebook , #CareerDevelopment #HighSchoolJobs ,24,48, USA, Neutral 
10/9/2023 22:00,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. , SchoolAssemblyParticipationHighSchool , Twitter , #SchoolEvents #HighSchoolConnectivity ,20,40, Canada, Neutral 
10/10/2023 14:15,Exploring a new hobby of photography during free time. Capturing moments through a lens. , PhotographyHobbyHighSchool , Instagram , #PhotographyJourney #HighSchoolHobbies ,25,49, UK, Neutral 
10/11/2023 16:45,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. , ScienceFairParticipationHighSchool , Facebook , #ScienceFair #HighSchoolScience ,19,37, USA, Neutral 
10/12/2023 18:20,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. , TimeManagementWorkshopHighSchool , Twitter , #EfficiencyGoals #HighSchoolSkills ,23,44, Canada, Neutral 
10/13/2023 12:30,Volunteering at a local charity event to give back to the community. Contributing to social causes. , CharityEventVolunteerHighSchool , Instagram , #CommunityService #HighSchoolVolunteer ,20,39, UK, Neutral 
10/14/2023 17:30,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. , GroupProjectCollaborationHighSchool , Facebook , #TeamSpirit #HighSchoolProjects ,18,35, USA, Neutral 
10/15/2023 20:45,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. , DebateClubParticipationHighSchool , Twitter , #DebateSkills #HighSchoolIntellect ,22,43, Canada, Neutral 
10/16/2023 15:45,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! , BirthdaySurpriseHighSchool , Instagram , #SurpriseParty #HighSchoolCelebration ,27,52, UK, Happy 
10/17/2023 12:30,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! , CodingSuccessHighSchool , Twitter , #CodingTriumph #HighSchoolTech ,24,48, USA, Happy 
10/18/2023 16:45,Attending a school talent show to support classmates. Applauding the diverse talents on display! , TalentShowSupportHighSchool , Facebook , #TalentShow #HighSchoolEntertainment ,19,38, Canada, Happy 
10/19/2023 18:20,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ", WeekendHikeHighSchool , Instagram , #NatureAdventures #HighSchoolFriends ,21,42, UK, Happy 
10/20/2023 14:15,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! , SportsVictoryHighSchool , Twitter , #SportsTriumph #HighSchoolAthletics ,26,50, USA, Happy 
10/21/2023 17:30,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! , PenPalConnectionHighSchool , Facebook , #GlobalFriendship #HighSchoolCorrespondence ,23,45, Canada, Happy 
10/22/2023 20:45,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! , MuralCreationHighSchool , Instagram , #ArtCollaboration #HighSchoolCreativity ,22,43, UK, Happy 
11/10/2015 16:45,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! , ArtExhibitionJoyHighSchool , Instagram , #ArtisticExpression #HighSchoolCreativity ,23,44, USA, Happy 
9/14/2016 12:30,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! , TrackFieldSuccessHighSchool , Twitter , #AthleticAchievement #HighSchoolSports ,26,51, Canada, Happy 
8/18/2017 18:20,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! , ScienceProjectSuccessHighSchool , Facebook , #ScienceFairWinner #HighSchoolScience ,20,39, UK, Happy 
6/22/2018 14:15,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ", BirthdayPartyJoyHighSchool , Instagram , #SurpriseCelebration #HighSchoolFriendship ,25,48, USA, Happy 
4/5/2019 17:30,Successfully fundraising for a school charity initiative. The joy of giving back to the community! , CharityFundraisingTriumphHighSchool , Twitter , #CommunityGiving #HighSchoolPhilanthropy ,22,42, Canada, Happy 
2/29/2020 20:45,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ", MulticulturalFestivalJoyHighSchool , Facebook , #CulturalCelebration #HighSchoolUnity ,21,43, UK, Happy 
11/15/2020 15:15,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ", VirtualTalentShowSuccessHighSchool , Instagram , #VirtualEntertainment #HighSchoolPositivity ,24,47, USA, Happy 
